order_id,order_date,ship_date,ship_mode,customer_id,region,sales_rep,category,sub_category,unit_price,quantity,discount,sales,cost,profit,profit_pct
ORD-01520,2024-08-08,2024-08-11,Same Day,CUST_0271,South,Rep_07,Clothing,Shirts,245.51,2,0.0,491.02,345.18,145.84,29.7
ORD-01521,2024-06-05,2024-06-08,Same Day,CUST_0124,Central,Rep_05,Office Supplies,Binders,51.95,1,0.2,41.56,19.07,22.49,54.11
ORD-01522,2024-09-06,2024-09-10,Economy,CUST_0004,South,Rep_01,Furniture,Tables,735.14,7,0.0,5145.98,3857.08,1288.9,25.05
ORD-01523,2024-11-15,2024-11-17,Standard,CUST_0039,Central,Rep_07,Electronics,Accessories,1665.76,6,0.2,7995.65,5923.56,2072.09,25.92
ORD-01524,2024-09-18,2024-09-24,Standard,CUST_0271,North,Rep_13,Electronics,Laptops,702.64,5,0.15,2986.22,1887.17,1099.05,36.8
ORD-01525,2024-08-19,2024-08-23,Express,CUST_0091,West,Rep_14,Office Supplies,Pens,53.16,3,0.0,159.48,106.69,52.79,33.1
ORD-01526,2024-03-29,2024-04-03,Economy,CUST_0254,East,Rep_01,Furniture,Cabinets,297.05,3,0.0,891.15,591.99,299.16,33.57
ORD-01527,2023-12-19,2023-12-20,Express,CUST_0067,West,Rep_14,Clothing,Pants,147.76,2,0.15,251.19,178.78,72.41,28.83
ORD-01528,2023-09-27,2023-09-28,Standard,CUST_0290,North,Rep_06,Clothing,Jackets,111.37,9,0.15,851.98,519.76,332.22,38.99
ORD-01529,2023-04-02,2023-04-04,Express,CUST_0233,South,Rep_07,Electronics,Phones,1917.55,6,0.0,11505.3,7644.99,3860.31,33.55
ORD-01530,2024-07-11,2024-07-12,Economy,CUST_0056,East,Rep_13,Furniture,Desks,424.98,4,0.2,1359.94,1018.37,341.57,25.12
ORD-01531,2024-01-24,2024-01-25,Standard,CUST_0084,North,Rep_20,Furniture,Chairs,253.21,7,0.0,1772.47,1236.39,536.08,30.24
ORD-01532,2024-01-21,2024-01-22,Same Day,CUST_0280,West,Rep_16,Office Supplies,Paper,19.28,8,0.0,154.24,110.65,43.59,28.26
ORD-01533,2024-08-15,2024-08-18,Express,CUST_0026,East,Rep_09,Sports,Sportswear,52.46,7,0.0,367.22,221.46,145.76,39.69
ORD-01534,2024-04-07,2024-04-09,Express,CUST_0028,East,Rep_10,Electronics,Accessories,1427.69,2,0.05,2712.61,1603.48,1109.13,40.89
ORD-01535,2023-07-11,2023-07-12,Express,CUST_0263,West,Rep_16,Electronics,Phones,225.22,3,0.15,574.31,274.34,299.97,52.23
ORD-01536,2023-06-25,2023-06-30,Economy,CUST_0134,North,Rep_07,Clothing,Pants,145.61,8,0.2,931.9,623.78,308.12,33.06
ORD-01537,2023-04-28,2023-05-05,Express,CUST_0119,South,Rep_14,Sports,Footwear,272.19,9,0.15,2082.25,1559.14,523.11,25.12
ORD-01538,2023-01-24,2023-01-28,Economy,CUST_0294,East,Rep_08,Clothing,Shirts,200.69,10,0.1,1806.21,1202.49,603.72,33.42
ORD-01539,2024-02-17,2024-02-24,Standard,CUST_0245,North,Rep_15,Clothing,Jackets,235.78,4,0.05,895.96,542.49,353.47,39.45
ORD-01540,2023-03-28,2023-04-03,Express,CUST_0193,East,Rep_01,Furniture,Chairs,688.48,3,0.0,2065.44,1319.3,746.14,36.12
ORD-01541,2023-12-10,2023-12-15,Standard,CUST_0188,North,Rep_13,Office Supplies,Paper,79.17,2,0.15,134.59,71.26,63.33,47.05
ORD-01542,2024-08-07,2024-08-09,Standard,CUST_0090,North,Rep_17,Sports,Outdoor Gear,183.87,7,0.05,1222.74,827.17,395.57,32.35
ORD-01543,2024-07-13,2024-07-20,Same Day,CUST_0278,South,Rep_14,Electronics,Tablets,229.1,3,0.0,687.3,493.24,194.06,28.24
ORD-01544,2024-09-04,2024-09-10,Economy,CUST_0118,North,Rep_20,Electronics,Tablets,1444.53,9,0.0,13000.77,8379.14,4621.63,35.55
ORD-01545,2024-10-24,2024-10-25,Standard,CUST_0284,Central,Rep_17,Office Supplies,Staplers,26.27,8,0.15,178.64,109.63,69.01,38.63
ORD-01546,2023-08-29,2023-09-03,Express,CUST_0183,West,Rep_03,Clothing,Shirts,112.38,7,0.05,747.33,380.24,367.09,49.12
ORD-01547,2023-03-21,2023-03-26,Economy,CUST_0141,Central,Rep_15,Furniture,Chairs,144.44,8,0.05,1097.74,695.01,402.73,36.69
ORD-01548,2024-06-01,2024-06-05,Economy,CUST_0295,Central,Rep_05,Clothing,Jackets,185.26,3,0.2,444.62,311.33,133.29,29.98
ORD-01549,2024-11-28,2024-12-03,Same Day,CUST_0273,West,Rep_02,Office Supplies,Paper,5.05,3,0.15,12.88,8.21,4.67,36.26
ORD-01550,2024-02-04,2024-02-08,Same Day,CUST_0016,North,Rep_09,Furniture,Cabinets,609.38,6,0.15,3107.84,1824.27,1283.57,41.3
ORD-01551,2023-12-17,2023-12-24,Express,CUST_0144,North,Rep_06,Electronics,Laptops,874.15,5,0.0,4370.75,3191.82,1178.93,26.97
ORD-01552,2023-12-28,2024-01-04,Express,CUST_0101,Central,Rep_13,Clothing,Jackets,207.5,5,0.0,1037.5,665.55,371.95,35.85
ORD-01553,2023-12-15,2023-12-19,Standard,CUST_0100,West,Rep_08,Furniture,Cabinets,215.1,2,0.15,365.67,239.21,126.46,34.58
ORD-01554,2023-12-18,2023-12-22,Express,CUST_0248,Central,Rep_11,Office Supplies,Paper,17.58,10,0.0,175.8,100.4,75.4,42.89
ORD-01555,2023-04-15,2023-04-17,Same Day,CUST_0272,South,Rep_11,Sports,Outdoor Gear,434.41,9,0.0,3909.69,2416.11,1493.58,38.2
ORD-01556,2024-01-31,2024-02-07,Same Day,CUST_0251,East,Rep_01,Clothing,Shoes,148.5,1,0.1,133.65,72.99,60.66,45.39
ORD-01557,2023-11-10,2023-11-16,Express,CUST_0004,East,Rep_08,Clothing,Shoes,163.33,9,0.2,1175.98,732.74,443.24,37.69
ORD-01558,2023-07-23,2023-07-28,Standard,CUST_0085,Central,Rep_16,Electronics,Accessories,1699.44,6,0.1,9176.98,4779.42,4397.56,47.92
ORD-01559,2023-04-01,2023-04-04,Same Day,CUST_0202,East,Rep_07,Electronics,Laptops,728.57,2,0.0,1457.14,1017.49,439.65,30.17
ORD-01560,2024-03-05,2024-03-09,Express,CUST_0188,South,Rep_06,Furniture,Chairs,609.49,9,0.0,5485.41,2860.34,2625.07,47.86
ORD-01561,2023-06-03,2023-06-09,Same Day,CUST_0009,East,Rep_02,Clothing,Jackets,218.78,2,0.0,437.56,321.66,115.9,26.49
ORD-01562,2024-09-22,2024-09-27,Economy,CUST_0234,East,Rep_06,Electronics,Laptops,1906.36,2,0.15,3240.81,2033.67,1207.14,37.25
ORD-01563,2023-10-06,2023-10-09,Standard,CUST_0245,Central,Rep_05,Clothing,Shirts,49.85,9,0.1,403.79,249.28,154.51,38.26
ORD-01564,2024-03-02,2024-03-03,Economy,CUST_0170,South,Rep_05,Office Supplies,Binders,76.67,10,0.1,690.03,396.53,293.5,42.53
ORD-01565,2024-05-19,2024-05-25,Express,CUST_0086,East,Rep_10,Clothing,Jackets,97.71,6,0.15,498.32,357.77,140.55,28.2
ORD-01566,2024-12-30,2025-01-06,Same Day,CUST_0187,Central,Rep_14,Office Supplies,Staplers,51.02,3,0.1,137.75,67.31,70.44,51.14
ORD-01567,2023-05-20,2023-05-27,Standard,CUST_0171,North,Rep_14,Sports,Gym Equipment,32.94,1,0.0,32.94,16.36,16.58,50.33
ORD-01568,2023-08-31,2023-09-02,Standard,CUST_0119,South,Rep_19,Office Supplies,Staplers,53.2,2,0.2,85.12,46.63,38.49,45.22
ORD-01569,2024-05-07,2024-05-08,Same Day,CUST_0166,South,Rep_01,Office Supplies,Pens,44.13,7,0.1,278.02,186.68,91.34,32.85
ORD-01570,2024-01-31,2024-02-05,Economy,CUST_0267,East,Rep_10,Electronics,Tablets,1315.93,8,0.0,10527.44,6315.15,4212.29,40.01
ORD-01571,2023-06-03,2023-06-09,Economy,CUST_0150,West,Rep_15,Furniture,Tables,104.46,6,0.2,501.41,303.15,198.26,39.54
ORD-01572,2023-06-27,2023-07-03,Express,CUST_0036,East,Rep_07,Furniture,Cabinets,480.36,2,0.15,816.61,400.24,416.37,50.99
ORD-01573,2024-10-03,2024-10-06,Standard,CUST_0074,South,Rep_20,Electronics,Phones,1323.32,1,0.05,1257.15,844.16,412.99,32.85
ORD-01574,2023-07-28,2023-08-03,Express,CUST_0251,West,Rep_09,Electronics,Phones,1194.94,6,0.0,7169.64,4371.72,2797.92,39.02
ORD-01575,2023-07-05,2023-07-08,Express,CUST_0234,Central,Rep_03,Clothing,Jackets,130.42,6,0.0,782.52,527.46,255.06,32.59
ORD-01576,2024-08-07,2024-08-08,Express,CUST_0195,West,Rep_05,Office Supplies,Staplers,29.41,10,0.0,294.1,177.42,116.68,39.67
ORD-01577,2023-02-24,2023-03-01,Economy,CUST_0053,Central,Rep_08,Clothing,Jackets,219.88,8,0.0,1759.04,1132.16,626.88,35.64
ORD-01578,2023-08-11,2023-08-16,Economy,CUST_0102,West,Rep_07,Furniture,Chairs,558.78,3,0.2,1341.07,976.07,365.0,27.22
ORD-01579,2024-02-26,2024-02-28,Express,CUST_0296,South,Rep_05,Office Supplies,Paper,76.65,7,0.2,429.24,235.26,193.98,45.19
ORD-01580,2023-08-31,2023-09-02,Express,CUST_0284,East,Rep_08,Sports,Gym Equipment,182.8,6,0.15,932.28,689.18,243.1,26.08
ORD-01581,2024-03-03,2024-03-04,Same Day,CUST_0158,East,Rep_18,Sports,Outdoor Gear,259.88,8,0.15,1767.18,1189.49,577.69,32.69
ORD-01582,2023-01-21,2023-01-26,Express,CUST_0149,South,Rep_13,Clothing,Pants,96.5,5,0.1,434.25,301.03,133.22,30.68
ORD-01583,2023-01-03,2023-01-05,Economy,CUST_0299,South,Rep_15,Clothing,Shirts,151.34,8,0.0,1210.72,603.7,607.02,50.14
ORD-01584,2023-04-26,2023-04-28,Economy,CUST_0270,Central,Rep_15,Office Supplies,Paper,41.77,6,0.0,250.62,156.36,94.26,37.61
ORD-01585,2023-05-18,2023-05-25,Standard,CUST_0015,South,Rep_05,Sports,Outdoor Gear,201.22,1,0.1,181.1,91.73,89.37,49.35
ORD-01586,2024-06-15,2024-06-20,Economy,CUST_0251,East,Rep_18,Electronics,Laptops,1110.65,10,0.05,10551.17,5853.72,4697.45,44.52
ORD-01587,2024-10-14,2024-10-19,Express,CUST_0095,Central,Rep_12,Furniture,Cabinets,376.04,1,0.2,300.83,210.99,89.84,29.86
ORD-01588,2024-02-02,2024-02-08,Express,CUST_0155,North,Rep_09,Electronics,Phones,347.62,10,0.2,2780.96,1914.06,866.9,31.17
ORD-01589,2023-08-04,2023-08-11,Express,CUST_0178,West,Rep_03,Office Supplies,Pens,59.6,2,0.0,119.2,81.5,37.7,31.63
ORD-01590,2023-11-07,2023-11-09,Standard,CUST_0013,Central,Rep_12,Sports,Outdoor Gear,254.65,9,0.0,2291.85,1070.31,1221.54,53.3
ORD-01591,2023-08-04,2023-08-10,Standard,CUST_0241,Central,Rep_14,Furniture,Chairs,515.44,2,0.1,927.79,686.77,241.02,25.98
ORD-01592,2023-08-01,2023-08-03,Standard,CUST_0078,North,Rep_05,Furniture,Tables,182.66,8,0.05,1388.22,819.0,569.22,41.0
ORD-01593,2023-04-26,2023-04-30,Standard,CUST_0046,North,Rep_20,Furniture,Chairs,381.89,3,0.0,1145.67,529.94,615.73,53.74
ORD-01594,2023-09-12,2023-09-14,Economy,CUST_0176,West,Rep_05,Sports,Gym Equipment,464.98,4,0.0,1859.92,1000.79,859.13,46.19
ORD-01595,2024-11-07,2024-11-09,Standard,CUST_0107,West,Rep_11,Furniture,Tables,418.74,5,0.2,1674.96,1015.52,659.44,39.37
ORD-01596,2023-01-24,2023-01-31,Same Day,CUST_0047,South,Rep_04,Furniture,Cabinets,490.87,7,0.15,2920.68,1774.15,1146.53,39.26
ORD-01597,2024-09-02,2024-09-05,Express,CUST_0069,Central,Rep_11,Office Supplies,Pens,33.17,1,0.2,26.54,18.5,8.04,30.29
ORD-01598,2023-08-08,2023-08-14,Standard,CUST_0034,East,Rep_13,Furniture,Cabinets,566.87,10,0.0,5668.7,2768.94,2899.76,51.15
ORD-01599,2023-05-02,2023-05-04,Economy,CUST_0118,North,Rep_04,Sports,Footwear,159.47,7,0.0,1116.29,686.42,429.87,38.51
ORD-01600,2023-01-28,2023-01-31,Express,CUST_0067,West,Rep_10,Sports,Sportswear,472.51,3,0.0,1417.53,697.78,719.75,50.77
ORD-01601,2024-05-05,2024-05-07,Express,CUST_0186,West,Rep_04,Clothing,Shirts,148.23,5,0.0,741.15,370.5,370.65,50.01
ORD-01602,2024-08-27,2024-08-28,Economy,CUST_0221,West,Rep_03,Sports,Gym Equipment,223.8,3,0.0,671.4,475.35,196.05,29.2
ORD-01603,2024-12-01,2024-12-07,Express,CUST_0134,East,Rep_11,Sports,Gym Equipment,331.76,4,0.15,1127.98,747.96,380.02,33.69
ORD-01604,2024-09-22,2024-09-25,Standard,CUST_0064,South,Rep_02,Office Supplies,Pens,73.1,7,0.05,486.11,301.06,185.05,38.07
ORD-01605,2024-03-29,2024-04-03,Same Day,CUST_0034,West,Rep_10,Clothing,Shoes,175.73,6,0.0,1054.38,564.63,489.75,46.45
ORD-01606,2023-09-15,2023-09-19,Express,CUST_0055,East,Rep_16,Furniture,Desks,403.93,2,0.0,807.86,498.03,309.83,38.35
ORD-01607,2024-07-21,2024-07-23,Economy,CUST_0014,North,Rep_07,Electronics,Laptops,380.68,7,0.0,2664.76,1809.46,855.3,32.1
ORD-01608,2024-07-11,2024-07-12,Standard,CUST_0265,South,Rep_14,Electronics,Accessories,1130.33,6,0.05,6442.88,3106.89,3335.99,51.78
ORD-01609,2023-03-28,2023-03-30,Economy,CUST_0032,North,Rep_11,Sports,Gym Equipment,268.93,7,0.05,1788.38,859.32,929.06,51.95
ORD-01610,2023-10-22,2023-10-25,Standard,CUST_0041,South,Rep_11,Electronics,Accessories,1945.94,5,0.05,9243.22,4991.99,4251.23,45.99
ORD-01611,2024-08-01,2024-08-05,Standard,CUST_0013,North,Rep_07,Clothing,Pants,61.8,9,0.2,444.96,270.73,174.23,39.16
ORD-01612,2023-01-31,2023-02-02,Economy,CUST_0130,West,Rep_14,Office Supplies,Binders,14.04,1,0.0,14.04,7.16,6.88,49.0
ORD-01613,2024-02-08,2024-02-12,Economy,CUST_0131,South,Rep_15,Furniture,Tables,676.24,2,0.0,1352.48,846.04,506.44,37.45
ORD-01614,2023-02-28,2023-03-03,Standard,CUST_0010,South,Rep_16,Sports,Outdoor Gear,219.4,7,0.0,1535.8,834.22,701.58,45.68
ORD-01615,2024-08-25,2024-08-29,Economy,CUST_0026,North,Rep_04,Office Supplies,Pens,54.99,2,0.0,109.98,50.72,59.26,53.88
ORD-01616,2024-08-10,2024-08-11,Same Day,CUST_0035,Central,Rep_18,Office Supplies,Paper,28.63,2,0.0,57.26,39.24,18.02,31.47
ORD-01617,2024-08-26,2024-08-29,Standard,CUST_0257,Central,Rep_20,Electronics,Tablets,1363.85,10,0.2,10910.8,6536.35,4374.45,40.09
ORD-01618,2024-08-27,2024-08-31,Economy,CUST_0102,South,Rep_03,Clothing,Jackets,177.59,7,0.05,1180.97,745.07,435.9,36.91
ORD-01619,2023-08-10,2023-08-14,Express,CUST_0051,West,Rep_13,Office Supplies,Pens,26.5,1,0.05,25.17,14.95,10.22,40.6
ORD-01620,2023-07-07,2023-07-09,Economy,CUST_0166,South,Rep_06,Office Supplies,Paper,60.27,9,0.15,461.07,289.23,171.84,37.27
ORD-01621,2024-12-29,2025-01-05,Standard,CUST_0008,Central,Rep_15,Office Supplies,Pens,73.33,3,0.05,208.99,147.22,61.77,29.56
ORD-01622,2024-07-07,2024-07-14,Economy,CUST_0027,South,Rep_15,Furniture,Chairs,220.07,2,0.05,418.13,195.05,223.08,53.35
ORD-01623,2023-08-29,2023-09-01,Standard,CUST_0280,East,Rep_04,Furniture,Chairs,579.04,10,0.1,5211.36,3147.07,2064.29,39.61
ORD-01624,2023-01-23,2023-01-29,Economy,CUST_0043,South,Rep_04,Sports,Footwear,423.05,9,0.15,3236.33,2026.89,1209.44,37.37
ORD-01625,2023-11-08,2023-11-13,Same Day,CUST_0205,North,Rep_18,Office Supplies,Pens,15.37,2,0.05,29.2,21.43,7.77,26.61
ORD-01626,2024-03-24,2024-03-25,Same Day,CUST_0260,Central,Rep_15,Office Supplies,Paper,45.43,1,0.2,36.34,16.63,19.71,54.24
ORD-01627,2024-11-13,2024-11-14,Economy,CUST_0164,West,Rep_16,Sports,Gym Equipment,419.54,3,0.2,1006.9,510.17,496.73,49.33
ORD-01628,2024-10-25,2024-10-31,Standard,CUST_0207,East,Rep_20,Sports,Gym Equipment,69.5,3,0.1,187.65,134.6,53.05,28.27
ORD-01629,2024-04-19,2024-04-25,Express,CUST_0217,South,Rep_20,Sports,Sportswear,383.51,10,0.15,3259.84,2376.63,883.21,27.09
ORD-01630,2024-12-31,2025-01-01,Express,CUST_0182,East,Rep_02,Clothing,Shirts,79.49,2,0.2,127.18,79.4,47.78,37.57
ORD-01631,2023-07-01,2023-07-05,Express,CUST_0254,West,Rep_02,Electronics,Tablets,711.41,9,0.1,5762.42,2980.55,2781.87,48.28
ORD-01632,2023-07-06,2023-07-09,Economy,CUST_0298,North,Rep_15,Clothing,Shoes,167.2,10,0.05,1588.4,1049.3,539.1,33.94
ORD-01633,2024-09-18,2024-09-22,Same Day,CUST_0128,West,Rep_18,Office Supplies,Binders,6.92,8,0.1,49.82,27.09,22.73,45.62
ORD-01634,2023-04-15,2023-04-19,Same Day,CUST_0288,North,Rep_05,Electronics,Accessories,456.21,6,0.1,2463.53,1670.31,793.22,32.2
ORD-01635,2024-05-29,2024-06-03,Standard,CUST_0065,Central,Rep_18,Clothing,Shoes,240.84,4,0.0,963.36,588.02,375.34,38.96
ORD-01636,2023-09-22,2023-09-26,Express,CUST_0224,Central,Rep_02,Sports,Outdoor Gear,255.38,9,0.05,2183.5,1376.88,806.62,36.94
ORD-01637,2023-11-04,2023-11-05,Standard,CUST_0033,North,Rep_20,Electronics,Accessories,586.01,2,0.1,1054.82,758.22,296.6,28.12
ORD-01638,2023-04-21,2023-04-23,Economy,CUST_0105,Central,Rep_06,Furniture,Cabinets,249.34,7,0.0,1745.38,964.36,781.02,44.75
ORD-01639,2024-02-15,2024-02-18,Standard,CUST_0285,East,Rep_11,Furniture,Chairs,645.83,1,0.0,645.83,360.43,285.4,44.19
ORD-01640,2024-09-23,2024-09-24,Standard,CUST_0135,West,Rep_05,Office Supplies,Staplers,37.17,1,0.2,29.74,15.11,14.63,49.19
ORD-01641,2023-03-06,2023-03-10,Economy,CUST_0214,North,Rep_19,Office Supplies,Staplers,61.67,8,0.15,419.36,196.93,222.43,53.04
ORD-01642,2024-07-13,2024-07-18,Standard,CUST_0276,East,Rep_20,Sports,Outdoor Gear,479.52,1,0.2,383.62,218.74,164.88,42.98
ORD-01643,2023-10-05,2023-10-09,Economy,CUST_0041,North,Rep_09,Sports,Outdoor Gear,272.98,2,0.2,436.77,226.22,210.55,48.21
ORD-01644,2024-09-23,2024-09-29,Economy,CUST_0136,West,Rep_13,Office Supplies,Paper,45.38,4,0.15,154.29,114.57,39.72,25.74
ORD-01645,2024-12-06,2024-12-13,Same Day,CUST_0196,East,Rep_17,Clothing,Jackets,40.77,6,0.1,220.16,116.32,103.84,47.17
ORD-01646,2023-03-01,2023-03-08,Express,CUST_0070,North,Rep_04,Office Supplies,Pens,56.56,8,0.0,452.48,237.06,215.42,47.61
ORD-01647,2023-03-22,2023-03-26,Economy,CUST_0037,East,Rep_04,Clothing,Shirts,177.04,1,0.0,177.04,123.89,53.15,30.02
ORD-01648,2024-02-25,2024-03-02,Express,CUST_0161,South,Rep_14,Sports,Footwear,334.38,2,0.1,601.88,375.44,226.44,37.62
ORD-01649,2023-01-08,2023-01-09,Economy,CUST_0195,Central,Rep_02,Office Supplies,Staplers,6.86,10,0.0,68.6,47.48,21.12,30.79
ORD-01650,2024-01-20,2024-01-26,Economy,CUST_0151,South,Rep_02,Office Supplies,Staplers,69.89,9,0.1,566.11,328.61,237.5,41.95
ORD-01651,2023-06-15,2023-06-16,Same Day,CUST_0224,North,Rep_11,Clothing,Jackets,208.64,5,0.0,1043.2,602.01,441.19,42.29
ORD-01652,2024-08-07,2024-08-11,Standard,CUST_0276,West,Rep_11,Office Supplies,Binders,63.69,5,0.2,254.76,139.02,115.74,45.43
ORD-01653,2023-05-14,2023-05-16,Economy,CUST_0015,Central,Rep_20,Furniture,Desks,699.93,6,0.0,4199.58,2896.36,1303.22,31.03
ORD-01654,2023-02-25,2023-02-26,Same Day,CUST_0173,South,Rep_14,Clothing,Pants,111.19,6,0.1,600.43,379.76,220.67,36.75
ORD-01655,2023-05-02,2023-05-04,Express,CUST_0083,North,Rep_14,Furniture,Chairs,206.51,3,0.2,495.62,341.71,153.91,31.05
ORD-01656,2023-11-20,2023-11-25,Express,CUST_0206,West,Rep_10,Clothing,Jackets,35.49,1,0.0,35.49,16.81,18.68,52.63
ORD-01657,2024-06-30,2024-07-07,Same Day,CUST_0258,North,Rep_12,Office Supplies,Pens,43.78,7,0.0,306.46,138.47,167.99,54.82
ORD-01658,2024-05-07,2024-05-13,Economy,CUST_0265,North,Rep_16,Sports,Gym Equipment,262.43,9,0.0,2361.87,1201.64,1160.23,49.12
ORD-01659,2023-01-14,2023-01-21,Economy,CUST_0184,Central,Rep_20,Electronics,Phones,691.75,3,0.15,1763.96,1009.98,753.98,42.74
ORD-01660,2023-06-18,2023-06-19,Standard,CUST_0076,West,Rep_03,Office Supplies,Paper,20.29,5,0.0,101.45,68.03,33.42,32.94
ORD-01661,2024-06-29,2024-06-30,Economy,CUST_0178,South,Rep_14,Clothing,Shoes,126.08,6,0.2,605.18,387.72,217.46,35.93
ORD-01662,2023-05-07,2023-05-13,Express,CUST_0159,Central,Rep_06,Office Supplies,Staplers,46.81,4,0.1,168.52,92.23,76.29,45.27
ORD-01663,2023-09-18,2023-09-21,Economy,CUST_0017,East,Rep_02,Office Supplies,Staplers,53.96,5,0.15,229.33,135.34,93.99,40.98
ORD-01664,2023-06-07,2023-06-13,Express,CUST_0072,North,Rep_04,Furniture,Desks,789.31,5,0.2,3157.24,1929.64,1227.6,38.88
ORD-01665,2023-09-06,2023-09-12,Express,CUST_0204,West,Rep_15,Clothing,Shirts,87.5,3,0.05,249.38,124.92,124.46,49.91
ORD-01666,2023-01-13,2023-01-19,Same Day,CUST_0244,South,Rep_03,Furniture,Tables,480.03,2,0.1,864.05,592.06,271.99,31.48
ORD-01667,2024-01-31,2024-02-05,Standard,CUST_0100,East,Rep_11,Furniture,Chairs,796.03,4,0.0,3184.12,2119.85,1064.27,33.42
ORD-01668,2023-08-24,2023-08-27,Same Day,CUST_0118,East,Rep_20,Sports,Outdoor Gear,35.55,2,0.1,63.99,30.12,33.87,52.93
ORD-01669,2024-03-11,2024-03-14,Standard,CUST_0147,West,Rep_17,Clothing,Jackets,247.45,5,0.0,1237.25,651.19,586.06,47.37
ORD-01670,2024-07-01,2024-07-04,Express,CUST_0028,East,Rep_14,Office Supplies,Staplers,56.63,8,0.1,407.74,259.27,148.47,36.41
ORD-01671,2023-05-31,2023-06-05,Standard,CUST_0124,North,Rep_11,Clothing,Shirts,124.99,9,0.1,1012.42,656.37,356.05,35.17
ORD-01672,2024-08-23,2024-08-28,Economy,CUST_0297,Central,Rep_19,Sports,Footwear,271.81,3,0.2,652.34,428.7,223.64,34.28
ORD-01673,2024-05-05,2024-05-06,Express,CUST_0297,East,Rep_16,Electronics,Tablets,693.63,8,0.15,4716.68,2317.11,2399.57,50.87
ORD-01674,2024-12-28,2024-12-31,Economy,CUST_0277,North,Rep_03,Clothing,Pants,60.26,3,0.0,180.78,126.45,54.33,30.05
ORD-01675,2024-08-04,2024-08-11,Express,CUST_0121,South,Rep_17,Furniture,Tables,172.24,2,0.15,292.81,189.7,103.11,35.21
ORD-01676,2023-06-26,2023-07-01,Express,CUST_0291,West,Rep_06,Clothing,Shirts,219.39,1,0.15,186.48,116.26,70.22,37.66
ORD-01677,2023-01-16,2023-01-18,Standard,CUST_0023,South,Rep_04,Furniture,Desks,261.01,1,0.0,261.01,122.39,138.62,53.11
ORD-01678,2023-02-16,2023-02-17,Standard,CUST_0195,West,Rep_14,Sports,Footwear,268.72,10,0.15,2284.12,1622.53,661.59,28.96
ORD-01679,2023-10-30,2023-11-01,Standard,CUST_0281,North,Rep_01,Clothing,Jackets,105.71,2,0.0,211.42,99.05,112.37,53.15
ORD-01680,2024-05-09,2024-05-12,Standard,CUST_0044,East,Rep_08,Furniture,Cabinets,394.8,9,0.15,3020.22,1484.37,1535.85,50.85
ORD-01681,2023-02-05,2023-02-06,Standard,CUST_0162,West,Rep_19,Office Supplies,Staplers,19.89,1,0.05,18.9,13.24,5.66,29.95
ORD-01682,2024-08-25,2024-08-29,Same Day,CUST_0143,North,Rep_12,Clothing,Pants,120.63,2,0.0,241.26,109.98,131.28,54.41
ORD-01683,2023-04-05,2023-04-06,Same Day,CUST_0217,West,Rep_13,Electronics,Accessories,223.48,7,0.0,1564.36,844.33,720.03,46.03
ORD-01684,2024-07-08,2024-07-11,Economy,CUST_0001,South,Rep_10,Electronics,Laptops,381.03,10,0.2,3048.24,2215.21,833.03,27.33
ORD-01685,2024-01-12,2024-01-19,Standard,CUST_0022,Central,Rep_16,Sports,Sportswear,294.0,4,0.05,1117.2,643.4,473.8,42.41
ORD-01686,2023-06-13,2023-06-17,Economy,CUST_0194,Central,Rep_05,Furniture,Cabinets,524.85,1,0.1,472.37,245.74,226.63,47.98
ORD-01687,2024-01-08,2024-01-09,Standard,CUST_0249,West,Rep_17,Clothing,Shirts,105.33,10,0.05,1000.63,504.5,496.13,49.58
ORD-01688,2024-12-10,2024-12-15,Standard,CUST_0194,Central,Rep_15,Clothing,Shirts,74.45,1,0.0,74.45,36.47,37.98,51.01
ORD-01689,2024-01-25,2024-01-26,Express,CUST_0287,Central,Rep_19,Office Supplies,Binders,27.7,2,0.1,49.86,35.22,14.64,29.36
ORD-01690,2023-12-10,2023-12-15,Same Day,CUST_0237,South,Rep_03,Sports,Sportswear,177.75,2,0.05,337.72,201.28,136.44,40.4
ORD-01691,2024-09-08,2024-09-10,Economy,CUST_0152,South,Rep_16,Office Supplies,Pens,63.8,2,0.1,114.84,74.86,39.98,34.81
ORD-01692,2024-03-22,2024-03-25,Express,CUST_0207,East,Rep_03,Sports,Outdoor Gear,113.2,3,0.1,305.64,224.01,81.63,26.71
ORD-01693,2023-09-30,2023-10-02,Same Day,CUST_0136,West,Rep_02,Office Supplies,Pens,12.89,9,0.0,116.01,75.91,40.1,34.57
ORD-01694,2023-01-03,2023-01-10,Express,CUST_0223,North,Rep_11,Office Supplies,Binders,48.35,3,0.2,116.04,82.49,33.55,28.91
ORD-01695,2024-10-09,2024-10-13,Standard,CUST_0026,Central,Rep_01,Clothing,Shirts,70.5,6,0.05,401.85,214.0,187.85,46.75
ORD-01696,2024-04-26,2024-04-28,Same Day,CUST_0070,South,Rep_07,Electronics,Accessories,1105.58,9,0.1,8955.2,4911.3,4043.9,45.16
ORD-01697,2023-06-14,2023-06-20,Express,CUST_0249,North,Rep_03,Office Supplies,Pens,24.64,8,0.0,197.12,94.03,103.09,52.3
ORD-01698,2024-05-08,2024-05-09,Standard,CUST_0192,West,Rep_18,Clothing,Shirts,33.55,6,0.1,181.17,116.39,64.78,35.76
